Timestamp,Nombre,Datos
"1685838196","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""287 lumenes""}]"
"1685838196","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.03cm""}]"
"1685838204","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685838204","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""285 lumenes""}]"
"1685838204","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.44cm""}]"
"1685838211","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.00°C""}]"
"1685838211","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""300 lumenes""}]"
"1685838211","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.03cm""}]"
"1685838219","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838219","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""299 lumenes""}]"
"1685838219","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.26cm""}]"
"1685838226","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838226","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""285 lumenes""}]"
"1685838226","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.02cm""}]"
"1685838234","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838234","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""288 lumenes""}]"
"1685838234","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.02cm""}]"
"1685838242","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838242","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""277 lumenes""}]"
"1685838242","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.41cm""}]"
"1685838249","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685838249","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""288 lumenes""}]"
"1685838249","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.02cm""}]"
"1685838258","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838258","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""294 lumenes""}]"
"1685838258","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.44cm""}]"
"1685838266","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838266","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""294 lumenes""}]"
"1685838266","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.00cm""}]"
"1685838273","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838273","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""285 lumenes""}]"
"1685838273","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.27cm""}]"
"1685838281","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.00°C""}]"
"1685838281","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""294 lumenes""}]"
"1685838281","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.27cm""}]"
"1685838289","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""29.30°C""}]"
"1685838289","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""285 lumenes""}]"
"1685838289","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.42cm""}]"
"1685838297","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.60°C""}]"
"1685838297","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""274 lumenes""}]"
"1685838297","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.02cm""}]"
"1685838304","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838304","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""272 lumenes""}]"
"1685838304","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.42cm""}]"
"1685838312","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838312","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""277 lumenes""}]"
"1685838312","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.27cm""}]"
"1685838320","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838320","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""279 lumenes""}]"
"1685838320","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.03cm""}]"
"1685838328","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838328","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""282 lumenes""}]"
"1685838328","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.09cm""}]"
"1685838336","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838336","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""293 lumenes""}]"
"1685838336","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.26cm""}]"
"1685838343","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838343","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""281 lumenes""}]"
"1685838343","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.26cm""}]"
"1685838351","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""29.10°C""}]"
"1685838351","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""289 lumenes""}]"
"1685838351","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.67cm""}]"
"1685838358","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685838358","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""272 lumenes""}]"
"1685838358","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.24cm""}]"
"1685838366","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.50°C""}]"
"1685838366","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""301 lumenes""}]"
"1685838366","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.26cm""}]"
"1685838373","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838373","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""280 lumenes""}]"
"1685838373","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.48cm""}]"
"1685838381","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.50°C""}]"
"1685838381","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""285 lumenes""}]"
"1685838381","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.67cm""}]"
"1685838389","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838389","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""282 lumenes""}]"
"1685838389","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.26cm""}]"
"1685838396","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""31.20°C""}]"
"1685838396","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""291 lumenes""}]"
"1685838396","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.09cm""}]"
"1685838404","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838404","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""299 lumenes""}]"
"1685838404","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.92cm""}]"
"1685838412","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.00°C""}]"
"1685838412","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""275 lumenes""}]"
"1685838412","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.26cm""}]"
"1685838419","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838419","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""256 lumenes""}]"
"1685838419","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""54.35cm""}]"
"1685838427","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838427","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""281 lumenes""}]"
"1685838427","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.26cm""}]"
"1685838435","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685838435","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""272 lumenes""}]"
"1685838435","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.67cm""}]"
"1685838443","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838443","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""281 lumenes""}]"
"1685838443","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.52cm""}]"
"1685838450","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685838450","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""276 lumenes""}]"
"1685838450","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.68cm""}]"
"1685838458","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838458","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""304 lumenes""}]"
"1685838458","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.11cm""}]"
"1685838465","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838465","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""298 lumenes""}]"
"1685838465","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""51.83cm""}]"
"1685838473","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838473","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""272 lumenes""}]"
"1685838473","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.70cm""}]"
"1685838481","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838481","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""262 lumenes""}]"
"1685838481","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.07cm""}]"
"1685838488","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685838488","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""271 lumenes""}]"
"1685838488","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.26cm""}]"
"1685838496","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""29.90°C""}]"
"1685838496","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""293 lumenes""}]"
"1685838496","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.26cm""}]"
"1685838504","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685838504","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""278 lumenes""}]"
"1685838504","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.50cm""}]"
"1685838511","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.00°C""}]"
"1685838511","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""300 lumenes""}]"
"1685838511","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""741.13cm""}]"
"1685838519","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838519","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""282 lumenes""}]"
"1685838519","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.92cm""}]"
"1685838526","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685838526","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""320 lumenes""}]"
"1685838526","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.52cm""}]"
"1685838534","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838534","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""267 lumenes""}]"
"1685838534","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.52cm""}]"
"1685838542","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685838542","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""272 lumenes""}]"
"1685838542","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.92cm""}]"
"1685838549","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685838549","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""262 lumenes""}]"
"1685838549","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.24cm""}]"
"1685838557","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685838557","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""279 lumenes""}]"
"1685838557","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.65cm""}]"
"1685838565","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685838565","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""283 lumenes""}]"
"1685838565","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.50cm""}]"
"1685838635","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685838635","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""274 lumenes""}]"
"1685838635","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.67cm""}]"
"1685838642","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.00°C""}]"
"1685838642","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""284 lumenes""}]"
"1685838642","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.07cm""}]"
"1685838650","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.00°C""}]"
"1685838650","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""285 lumenes""}]"
"1685838650","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""54.33cm""}]"
"1685838657","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838657","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""279 lumenes""}]"
"1685838657","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.07cm""}]"
"1685838665","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685838665","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""266 lumenes""}]"
"1685838665","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.07cm""}]"
"1685838673","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685838673","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""272 lumenes""}]"
"1685838673","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.65cm""}]"
"1685838680","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685838680","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""281 lumenes""}]"
"1685838680","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""54.79cm""}]"
"1685838688","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.00°C""}]"
"1685838688","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""261 lumenes""}]"
"1685838688","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.97cm""}]"
"1685838696","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685838696","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""278 lumenes""}]"
"1685838696","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""54.37cm""}]"
"1685838703","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685838703","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""257 lumenes""}]"
"1685838703","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.63cm""}]"
"1685838711","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838711","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""276 lumenes""}]"
"1685838711","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.04cm""}]"
"1685838719","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685838719","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""247 lumenes""}]"
"1685838719","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.48cm""}]"
"1685838726","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.00°C""}]"
"1685838726","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""261 lumenes""}]"
"1685838726","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.89cm""}]"
"1685838734","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838734","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""279 lumenes""}]"
"1685838734","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.92cm""}]"
"1685838807","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.60°C""}]"
"1685838807","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""276 lumenes""}]"
"1685838807","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""179.42cm""}]"
"1685838814","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.50°C""}]"
"1685838814","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""261 lumenes""}]"
"1685838814","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""52.26cm""}]"
"1685838822","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.60°C""}]"
"1685838822","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""273 lumenes""}]"
"1685838822","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.07cm""}]"
"1685838830","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.60°C""}]"
"1685838830","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""263 lumenes""}]"
"1685838830","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.92cm""}]"
"1685838837","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.60°C""}]"
"1685838837","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""273 lumenes""}]"
"1685838837","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""182.38cm""}]"
"1685838845","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.70°C""}]"
"1685838845","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""272 lumenes""}]"
"1685838845","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""54.81cm""}]"
"1685838911","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.70°C""}]"
"1685838911","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""269 lumenes""}]"
"1685838911","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.94cm""}]"
"1685838919","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685838919","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""273 lumenes""}]"
"1685838919","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""53.11cm""}]"
"1685838926","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.70°C""}]"
"1685838926","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""253 lumenes""}]"
"1685838926","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""596.33cm""}]"
"1685838934","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""29.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.70°C""}]"
"1685838934","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""253 lumenes""}]"
"1685838934","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""180.63cm""}]"
"1685838940","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.70°C""}]"
